id_transaksi,tanggal_pencairan,provinsi,jenis_pinjaman,status_peminjam,jumlah_pinjaman,total_pengembalian,durasi_hari,porsi_pengembalian_lender,sektor_usaha,pendidikan,jenis_jaminan,status_gagal_bayar
17406,2024-10-18,DKI Jakarta,,Peminjam_Berulang,3782000.0,4637000.0,30.0,55000.0,Kuliner,S1,SK_Pegawai,1
17407,2023-10-10,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,446000.0,457000.0,7.0,137000.0,Digital,D3,Tanpa_Jaminan,0
17408,2023-07-16,Jawa Timur,Modal_Usaha,Peminjam_Berulang,349000.0,,7.0,104000.0,Jasa,SMA,BPKB,0
17409,2023-06-01,Jawa Timur,,Peminjam_Berulang,20124000.0,20426000.0,29.0,2191000.0,Perdagangan,D3,SK_Pegawai,0
17410,2023-08-08,Jawa Barat,Modal_Usaha,Peminjam_Berulang,339000.0,344000.0,7.0,103000.0,Pertanian,SMA,Sertifikat,0
17411,2023-07-16,Jawa Timur,Modal_Usaha,Peminjam_Berulang,6412000.0,6412000.0,7.0,1923000.0,Jasa,D3,SK_Pegawai,0
17412,2023-10-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2466000.0,2466000.0,-1.0,739000.0,Perdagangan,SMA,BPKB,0
17413,2023-09-02,Jawa Timur,Modal_Usaha,Peminjam_Berulang,48000.0,50000.0,7.0,15000.0,Perdagangan,D3,SK_Pegawai,0
17414,2023-10-06,Jawa Barat,Modal_Usaha,Peminjam_Berulang,110000.0,110000.0,7.0,33000.0,Digital,SMA,BPKB,0
17415,2023-09-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,146000.0,149000.0,7.0,44000.0,Kuliner,D3,Tanpa_Jaminan,0
17416,2023-11-21,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2547000.0,2563000.0,7.0,0.0,Kuliner,SMA,Sertifikat,0
17417,2023-08-23,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,608000.0,608000.0,7.0,182000.0,Perdagangan,SMA,SK_Pegawai,0
17418,2024-08-15,Jawa Timur,Konsumtif,Peminjam_Berulang,23630000.0,26244000.0,,12466000.0,Pertanian,S1,SK_Pegawai,1
17419,2025-10-07,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,1167000.0,,7.0,241000.0,Perdagangan,SMA,SK_Pegawai,0
17420,2023-08-20,Jawa Barat,Modal_Usaha,Peminjam_Berulang,726000.0,735000.0,7.0,0.0,Manufaktur,SMA,SK_Pegawai,0
17421,2023-09-03,Jawa Timur,Modal_Usaha,Peminjam_Berulang,174000.0,174000.0,-1.0,52000.0,Kuliner,SMA,SK_Pegawai,0
17422,2023-10-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,2493000.0,2523000.0,7.0,668000.0,Jasa,SMA,Tanpa_Jaminan,0
17423,2023-09-03,Jawa Timur,Modal_Usaha,Peminjam_Berulang,9277000.0,9329000.0,7.0,2798000.0,Manufaktur,SMA,Sertifikat,0
17424,2023-08-25,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,173000.0,176000.0,7.0,,Manufaktur,SMA,SK_Pegawai,0
17425,2023-10-25,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,365000.0,373000.0,7.0,112000.0,Manufaktur,S1,BPKB,0
17426,2023-11-24,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,29000.0,,7.0,0.0,Perdagangan,SMA,SK_Pegawai,0
17427,2023-10-24,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1420000.0,1433000.0,7.0,429000.0,Manufaktur,SMA,Tanpa_Jaminan,0
17428,2023-11-01,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,384000.0,,7.0,115000.0,Perdagangan,S1,BPKB,0
17429,2023-12-17,Jawa Barat,,Peminjam_Berulang,481000.0,,7.0,104000.0,Perdagangan,S1,BPKB,1
17430,2023-08-22,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1417000.0,1417000.0,7.0,0.0,Manufaktur,D3,BPKB,0
17431,2023-09-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,833000.0,833000.0,7.0,250000.0,Pertanian,SMA,Tanpa_Jaminan,0
17432,2023-08-31,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,5071000.0,,7.0,1306000.0,Perdagangan,SMA,SK_Pegawai,0
17433,2023-11-09,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,824000.0,844000.0,7.0,253000.0,Manufaktur,SMA,BPKB,0
17434,2023-09-05,Jawa Barat,Modal_Usaha,Peminjam_Berulang,46000.0,48000.0,7.0,14000.0,Pertanian,SMA,Tanpa_Jaminan,0
17435,2023-08-02,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1269000.0,1272000.0,7.0,381000.0,Manufaktur,S2,Sertifikat,0
17436,2023-09-23,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1251000.0,1282000.0,7.0,384000.0,Kuliner,SMA,Tanpa_Jaminan,0
17437,2023-07-13,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,264000.0,264000.0,7.0,79000.0,Perdagangan,D3,BPKB,0
17438,2023-10-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,227000.0,227000.0,7.0,14000.0,Manufaktur,S1,Tanpa_Jaminan,0
17439,2023-09-23,Jawa Timur,Modal_Usaha,Peminjam_Berulang,980000.0,985000.0,7.0,295000.0,Manufaktur,S1,Sertifikat,0
17440,2023-10-24,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1772000.0,1826000.0,7.0,,Perdagangan,S1,BPKB,0
17441,2023-10-10,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3832000.0,3832000.0,7.0,1149000.0,Perdagangan,D3,BPKB,0
17442,2023-09-13,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,159000.0,,7.0,47000.0,Manufaktur,SMA,Sertifikat,0
17443,2023-08-13,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1072000.0,1079000.0,7.0,323000.0,Pertanian,SMA,SK_Pegawai,0
17444,2023-11-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2896000.0,2985000.0,7.0,895000.0,Digital,SMA,Sertifikat,0
17445,2023-10-13,Jawa Barat,Modal_Usaha,Peminjam_Berulang,355000.0,368000.0,7.0,110000.0,Jasa,D3,Sertifikat,0
17446,2023-10-04,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,90000.0,90000.0,7.0,0.0,Jasa,S1,Tanpa_Jaminan,0
17447,2023-08-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,173000.0,173000.0,7.0,,Kuliner,SMA,Sertifikat,0
17448,2023-09-10,Jawa Timur,Modal_Usaha,Peminjam_Berulang,366000.0,366000.0,7.0,110000.0,Kuliner,S1,Tanpa_Jaminan,0
17449,2023-07-04,DKI Jakarta,Investasi,Peminjam_Berulang,751000.0,,14.0,106000.0,Jasa,S1,SK_Pegawai,0
17450,2023-10-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,406000.0,412000.0,7.0,123000.0,Jasa,D3,BPKB,0
17451,2023-09-07,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,46000.0,48000.0,7.0,0.0,Manufaktur,S1,Sertifikat,0
17452,2023-08-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2652000.0,2733000.0,,819000.0,Perdagangan,SMA,Sertifikat,0
17453,2023-07-16,Jawa Timur,Modal_Usaha,Peminjam_Berulang,6005000.0,6150000.0,7.0,1845000.0,Pertanian,S1,SK_Pegawai,0
17454,2023-10-01,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,489000.0,501000.0,,150000.0,Jasa,D3,Tanpa_Jaminan,0
17455,2023-09-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,204000.0,,7.0,96000.0,Pertanian,S1,Sertifikat,1
17456,2023-08-24,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,101000.0,101000.0,7.0,0.0,Pertanian,SMA,Sertifikat,0
17457,2023-09-04,Jawa Barat,Modal_Usaha,Peminjam_Berulang,274000.0,282000.0,7.0,84000.0,Manufaktur,S1,BPKB,0
17458,2023-11-04,Jawa Timur,Modal_Usaha,Peminjam_Berulang,226000.0,,7.0,68000.0,Manufaktur,D3,BPKB,0
17459,2024-01-10,Jawa Barat,Multiguna,Peminjam_Berulang,1145000.0,,31.0,163000.0,Manufaktur,S1,Sertifikat,0
17460,2023-09-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,9558000.0,9800000.0,7.0,,Pertanian,SMA,Tanpa_Jaminan,0
17461,2023-09-24,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,292000.0,303000.0,7.0,91000.0,Digital,D3,BPKB,0
17462,2023-07-23,Jawa Barat,Modal_Usaha,Peminjam_Berulang,857000.0,883000.0,7.0,264000.0,Pertanian,SMA,Sertifikat,0
17463,2023-09-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,572000.0,572000.0,7.0,171000.0,Jasa,SMA,Sertifikat,0
17464,2023-09-24,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2155000.0,2155000.0,7.0,646000.0,Manufaktur,SMA,SK_Pegawai,0
17465,2023-11-07,Jawa Timur,Modal_Usaha,Peminjam_Berulang,15000.0,,7.0,4000.0,Kuliner,SMA,BPKB,0
17466,2023-07-22,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1230000.0,1230000.0,7.0,369000.0,Kuliner,S1,SK_Pegawai,0
17467,2023-11-10,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,167000.0,167000.0,7.0,0.0,Jasa,SMA,SK_Pegawai,0
17468,2025-07-18,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,487000.0,506000.0,7.0,101000.0,Perdagangan,S1,Sertifikat,0
17469,2024-01-30,Jawa Tengah,Investasi,Peminjam_Berulang,826000.0,880000.0,14.0,117000.0,Kuliner,SMA,Tanpa_Jaminan,0
17470,2023-11-02,Jawa Barat,Modal_Usaha,Peminjam_Berulang,4790000.0,6380000.0,7.0,1914000.0,Manufaktur,S1,SK_Pegawai,1
17471,2023-09-05,Jawa Timur,Modal_Usaha,Peminjam_Berulang,3475000.0,3475000.0,7.0,442000.0,Manufaktur,S1,SK_Pegawai,0
17472,2023-08-29,Jawa Barat,Modal_Usaha,Peminjam_Berulang,261000.0,270000.0,7.0,81000.0,Pertanian,D3,BPKB,0
17473,2023-07-19,Jawa Timur,Modal_Usaha,Peminjam_Berulang,931000.0,931000.0,7.0,279000.0,Pertanian,S1,Tanpa_Jaminan,0
17474,2023-07-30,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1716000.0,,7.0,514000.0,Pertanian,SMA,Sertifikat,0
17475,2023-08-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1082000.0,1082000.0,7.0,324000.0,Kuliner,S1,Sertifikat,0
17476,2025-10-04,Jawa Timur,Mikro_UKM,Peminjam_Berulang,711000.0,741000.0,7.0,148000.0,Manufaktur,S2,SK_Pegawai,0
17477,2023-11-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,332000.0,334000.0,7.0,100000.0,Pertanian,SMA,Tanpa_Jaminan,0
17478,2025-08-20,Jawa Barat,Mikro_UKM,Peminjam_Berulang,1674000.0,1733000.0,7.0,346000.0,Jasa,S2,BPKB,0
17479,2023-03-06,Jawa Barat,,Peminjam_Berulang,3660000.0,3916000.0,30.0,1305000.0,Perdagangan,SMA,Tanpa_Jaminan,0
17480,2023-08-15,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2248000.0,2248000.0,7.0,674000.0,Digital,D3,Tanpa_Jaminan,0
17481,2023-08-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,5964000.0,6036000.0,7.0,32000.0,Pertanian,D3,BPKB,0
17482,2023-09-28,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1263000.0,,7.0,13000.0,Digital,D3,BPKB,0
17483,2023-10-08,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,60000.0,63000.0,7.0,,Perdagangan,D3,BPKB,0
17484,2023-09-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,652000.0,664000.0,7.0,,Jasa,S1,BPKB,0
17485,2023-08-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1178000.0,1185000.0,7.0,355000.0,Kuliner,SMA,BPKB,0
17486,2023-09-17,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1683000.0,1723000.0,7.0,136000.0,Digital,SMA,Tanpa_Jaminan,0
17487,2023-11-04,Jawa Timur,Modal_Usaha,Peminjam_Berulang,215000.0,215000.0,7.0,,Manufaktur,SMA,Sertifikat,0
17488,2023-07-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1275000.0,1275000.0,,382000.0,Manufaktur,SMA,SK_Pegawai,0
17489,2023-10-27,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,88000.0,89000.0,7.0,26000.0,Manufaktur,SMA,BPKB,0
17490,2025-10-22,Jawa Barat,Mikro_UKM,Peminjam_Berulang,2241000.0,2344000.0,7.0,468000.0,Pertanian,S1,Tanpa_Jaminan,0
17491,2023-11-12,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1347000.0,1388000.0,7.0,32000.0,Pertanian,D3,BPKB,0
17492,2023-08-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1323000.0,1331000.0,7.0,0.0,Perdagangan,SMA,SK_Pegawai,0
17493,2023-07-28,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,46000.0,46000.0,7.0,14000.0,Jasa,D3,Tanpa_Jaminan,0
17494,2023-08-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,524000.0,524000.0,7.0,,Perdagangan,SMA,Sertifikat,0
17495,2023-10-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,267000.0,267000.0,7.0,80000.0,Pertanian,D3,Tanpa_Jaminan,0
17496,2023-11-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,525000.0,,7.0,71000.0,Jasa,S1,BPKB,0
17497,2023-11-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,604000.0,604000.0,7.0,181000.0,Pertanian,D3,BPKB,0
17498,2023-10-14,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,270000.0,,7.0,52000.0,Perdagangan,D3,Sertifikat,0
17499,2023-10-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,866000.0,870000.0,7.0,261000.0,Digital,S1,Sertifikat,0
17500,2023-10-24,Jawa Timur,Modal_Usaha,Peminjam_Berulang,371000.0,373000.0,7.0,112000.0,Pertanian,SMA,BPKB,0
17501,2023-07-28,Jawa Timur,Modal_Usaha,Peminjam_Berulang,888000.0,910000.0,7.0,,Perdagangan,S1,BPKB,0
17502,2023-09-08,DKI Jakarta,Multiguna,Peminjam_Berulang,1210000.0,1295000.0,30.0,207000.0,Pertanian,S1,Tanpa_Jaminan,0
17503,2023-10-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,935000.0,935000.0,7.0,34000.0,Kuliner,D3,BPKB,0
17504,2023-12-17,DKI Jakarta,Investasi,Peminjam_Berulang,2956000.0,5557000.0,14.0,740000.0,Kuliner,SMA,Sertifikat,1
17505,2023-08-13,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,52000.0,53000.0,7.0,,Perdagangan,SMA,Tanpa_Jaminan,0
17506,2023-09-23,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2030000.0,2030000.0,7.0,63000.0,Digital,S1,SK_Pegawai,0
17507,2025-07-23,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,1263000.0,,7.0,261000.0,Manufaktur,SMA,BPKB,0
17508,2023-09-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,88000.0,151000.0,7.0,0.0,Perdagangan,D3,Tanpa_Jaminan,0
17509,2023-11-05,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1698000.0,1750000.0,7.0,,Kuliner,SMA,BPKB,0
17510,2025-11-13,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,914000.0,946000.0,7.0,118000.0,Manufaktur,S1,Sertifikat,0
17511,2023-10-06,Jawa Barat,Modal_Usaha,Peminjam_Berulang,558000.0,574000.0,7.0,172000.0,Manufaktur,SMA,SK_Pegawai,0
17512,2023-07-20,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1344000.0,1344000.0,7.0,403000.0,Jasa,SMA,Sertifikat,0
17513,2023-09-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,66000.0,66000.0,7.0,20000.0,Jasa,S1,Tanpa_Jaminan,0
17514,2023-11-23,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,843000.0,848000.0,7.0,254000.0,Jasa,SMA,Sertifikat,0
17515,2023-09-23,Jawa Timur,Modal_Usaha,Peminjam_Berulang,369000.0,369000.0,7.0,110000.0,Pertanian,S1,Tanpa_Jaminan,0
17516,2023-07-21,Jawa Barat,Modal_Usaha,Peminjam_Berulang,668000.0,668000.0,7.0,200000.0,Kuliner,SMA,SK_Pegawai,0
17517,2023-10-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,254000.0,,7.0,76000.0,Jasa,D3,BPKB,0
17518,2023-07-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,364000.0,364000.0,,109000.0,Kuliner,SMA,Tanpa_Jaminan,0
17519,2023-09-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,138000.0,138000.0,7.0,41000.0,Jasa,S1,BPKB,0
17520,2023-09-28,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1170000.0,1200000.0,7.0,360000.0,Perdagangan,S1,Tanpa_Jaminan,0
17521,2023-09-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,89000.0,89000.0,7.0,26000.0,Manufaktur,S1,Tanpa_Jaminan,0
17522,2023-11-01,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,942000.0,942000.0,7.0,,Manufaktur,D3,Sertifikat,0
17523,2023-09-10,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1010000.0,1039000.0,7.0,,Jasa,SMA,BPKB,0
17524,2023-08-31,Jawa Barat,Modal_Usaha,Peminjam_Berulang,860000.0,862000.0,7.0,258000.0,Manufaktur,SMA,BPKB,0
17525,2023-08-03,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,259000.0,259000.0,7.0,77000.0,Manufaktur,S1,SK_Pegawai,0
17526,2023-10-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2516000.0,2516000.0,7.0,0.0,Perdagangan,D3,SK_Pegawai,0
17527,2023-07-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,907000.0,935000.0,,280000.0,Kuliner,SMA,BPKB,0
17528,2023-10-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,34000.0,35000.0,7.0,0.0,Jasa,S2,Sertifikat,0
17529,2023-10-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1020000.0,1038000.0,7.0,311000.0,Perdagangan,SMA,BPKB,0
17530,2023-11-15,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,191000.0,200000.0,7.0,60000.0,Digital,D3,Tanpa_Jaminan,0
17531,2023-07-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,346000.0,354000.0,7.0,106000.0,Manufaktur,S2,Sertifikat,0
17532,2023-11-02,Jawa Timur,Modal_Usaha,Peminjam_Berulang,704000.0,704000.0,7.0,211000.0,Perdagangan,S1,Tanpa_Jaminan,0
17533,2023-09-17,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1210000.0,1247000.0,7.0,0.0,Manufaktur,S1,Sertifikat,0
17534,2023-10-25,Jawa Barat,Modal_Usaha,Peminjam_Berulang,172000.0,172000.0,7.0,51000.0,Perdagangan,S1,BPKB,0
17535,2023-10-10,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,726000.0,,7.0,218000.0,Digital,SMA,Sertifikat,0
17536,2025-10-01,Jawa Timur,Mikro_UKM,Peminjam_Berulang,1322000.0,1369000.0,7.0,273000.0,Digital,S1,Tanpa_Jaminan,0
17537,2023-11-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,277000.0,277000.0,7.0,83000.0,Kuliner,D3,SK_Pegawai,0
17538,2023-11-28,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1218000.0,1255000.0,7.0,376000.0,Kuliner,SMA,Sertifikat,0
17539,2023-09-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,742000.0,764000.0,7.0,0.0,Pertanian,D3,Sertifikat,0
17540,2023-08-02,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2331000.0,2345000.0,7.0,703000.0,Kuliner,D3,Tanpa_Jaminan,0
17541,2025-09-13,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,552000.0,600000.0,7.0,,Jasa,SMA,BPKB,1
17542,2023-09-07,Jawa Barat,Modal_Usaha,Peminjam_Berulang,216000.0,224000.0,7.0,67000.0,Digital,S1,Tanpa_Jaminan,0
17543,2023-08-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,227000.0,227000.0,7.0,,Kuliner,S1,Sertifikat,0
17544,2023-08-02,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,453000.0,453000.0,7.0,138000.0,Jasa,D3,BPKB,0
17545,2023-07-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2577000.0,2603000.0,7.0,781000.0,Kuliner,S1,Sertifikat,0
17546,2023-09-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2516000.0,2516000.0,7.0,84000.0,Kuliner,S1,SK_Pegawai,0
17547,2023-11-11,Jawa Timur,Modal_Usaha,Peminjam_Berulang,699000.0,893000.0,7.0,268000.0,Jasa,SMA,BPKB,1
17548,2023-08-01,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1733000.0,1739000.0,7.0,521000.0,Digital,S2,Sertifikat,0
17549,2023-11-14,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,673000.0,673000.0,7.0,126000.0,Digital,SMA,SK_Pegawai,0
17550,2023-10-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,969000.0,969000.0,7.0,290000.0,Manufaktur,S1,Sertifikat,0
17551,2023-07-20,Jawa Timur,Modal_Usaha,Peminjam_Berulang,217000.0,217000.0,-1.0,65000.0,Manufaktur,S1,SK_Pegawai,0
17552,2023-08-23,Jawa Timur,Modal_Usaha,Peminjam_Berulang,148000.0,149000.0,7.0,44000.0,Perdagangan,D3,SK_Pegawai,0
17553,2023-08-02,Jawa Barat,Modal_Usaha,Peminjam_Berulang,770000.0,775000.0,7.0,232000.0,Perdagangan,SMA,Tanpa_Jaminan,0
17554,2023-11-05,Jawa Barat,Modal_Usaha,Peminjam_Berulang,128000.0,128000.0,7.0,38000.0,Digital,D3,Tanpa_Jaminan,0
17555,2023-07-27,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,5912000.0,5912000.0,7.0,,Perdagangan,D3,BPKB,0
17556,2023-09-12,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,756000.0,761000.0,7.0,118000.0,Digital,D3,Sertifikat,0
17557,2023-09-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,161000.0,253000.0,7.0,75000.0,Jasa,S1,BPKB,1
17558,2023-07-19,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1011000.0,,7.0,303000.0,Perdagangan,D3,BPKB,0
17559,2023-08-27,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,235000.0,238000.0,7.0,0.0,Pertanian,S1,Tanpa_Jaminan,0
17560,2023-10-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,551000.0,551000.0,7.0,165000.0,Perdagangan,SMA,Sertifikat,0
17561,2025-10-01,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,446000.0,462000.0,7.0,92000.0,Kuliner,S1,BPKB,0
17562,2025-08-02,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,567000.0,587000.0,7.0,117000.0,Digital,D3,Sertifikat,0
17563,2023-09-19,Jawa Timur,Modal_Usaha,Peminjam_Berulang,4121000.0,4150000.0,,36000.0,Digital,S1,Tanpa_Jaminan,0
17564,2023-07-15,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,476000.0,479000.0,7.0,143000.0,Digital,D3,Sertifikat,0
17565,2023-02-16,Jawa Tengah,,Peminjam_Berulang,32000.0,42000.0,30.0,8000.0,Digital,SMA,Tanpa_Jaminan,1
17566,2023-08-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,70000.0,,7.0,,Kuliner,D3,Sertifikat,0
17567,2023-06-22,Jawa Tengah,Multiguna,Peminjam_Berulang,4189000.0,5554000.0,30.0,888000.0,Pertanian,S1,Tanpa_Jaminan,1
17568,2023-10-10,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,568000.0,588000.0,7.0,0.0,Digital,S1,Tanpa_Jaminan,0
17569,2023-08-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,613000.0,613000.0,7.0,184000.0,Perdagangan,SMA,BPKB,0
17570,2023-08-18,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1190000.0,1226000.0,7.0,367000.0,Manufaktur,D3,BPKB,0
17571,2023-07-13,Jawa Barat,Modal_Usaha,Peminjam_Berulang,918000.0,924000.0,7.0,277000.0,Pertanian,SMA,BPKB,0
17572,2023-08-05,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1013000.0,1026000.0,7.0,307000.0,Pertanian,SMA,Sertifikat,0
17573,2023-08-30,Jawa Barat,Modal_Usaha,Peminjam_Berulang,102000.0,102000.0,7.0,30000.0,Kuliner,SMA,BPKB,0
17574,2023-08-02,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,667000.0,,7.0,,Jasa,S1,BPKB,0
17575,2023-09-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,568000.0,572000.0,7.0,0.0,Jasa,SMA,SK_Pegawai,0
17576,2023-10-24,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,549000.0,,7.0,164000.0,Digital,SMA,BPKB,0
17577,2023-08-31,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2490000.0,2490000.0,7.0,0.0,Jasa,SMA,SK_Pegawai,0
17578,2023-09-10,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,279000.0,280000.0,7.0,84000.0,Jasa,SMA,SK_Pegawai,0
17579,2023-08-20,Jawa Timur,Modal_Usaha,Peminjam_Berulang,231000.0,231000.0,7.0,69000.0,Digital,SMA,SK_Pegawai,0
17580,2023-10-18,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2689000.0,2771000.0,7.0,135000.0,Perdagangan,S1,BPKB,0
17581,2023-09-05,Jawa Timur,Modal_Usaha,Peminjam_Berulang,2326000.0,2358000.0,7.0,707000.0,Jasa,SMA,Sertifikat,0
17582,2023-10-05,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,876000.0,887000.0,7.0,1000.0,Jasa,D3,BPKB,0
17583,2023-04-08,Jawa Timur,Investasi,Peminjam_Berulang,1647000.0,1741000.0,14.0,278000.0,Kuliner,S1,Sertifikat,0
17584,2023-11-18,Jawa Timur,Modal_Usaha,Peminjam_Berulang,471000.0,488000.0,7.0,146000.0,Pertanian,SMA,SK_Pegawai,0
17585,2023-10-27,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1200000.0,1222000.0,7.0,366000.0,Digital,S1,SK_Pegawai,0
17586,2023-03-23,Jawa Barat,Multiguna,Peminjam_Berulang,14827000.0,,90.0,2734000.0,Digital,D3,Sertifikat,1
17587,2023-07-25,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1280000.0,1319000.0,7.0,,Perdagangan,D3,Sertifikat,0
